D:\CarND\IMG\center_2016_11_27_23_24_55_387.jpg, D:\CarND\IMG\left_2016_11_27_23_24_55_387.jpg, D:\CarND\IMG\right_2016_11_27_23_24_55_387.jpg, 0.01945935, 1, 0, 25.12445
D:\CarND\IMG\center_2016_11_27_23_24_55_494.jpg, D:\CarND\IMG\left_2016_11_27_23_24_55_494.jpg, D:\CarND\IMG\right_2016_11_27_23_24_55_494.jpg, 0, 1, 0, 26.08016
D:\CarND\IMG\center_2016_11_27_23_24_55_603.jpg, D:\CarND\IMG\left_2016_11_27_23_24_55_603.jpg, D:\CarND\IMG\right_2016_11_27_23_24_55_603.jpg, 0, 1, 0, 27.22237
D:\CarND\IMG\center_2016_11_27_23_24_55_711.jpg, D:\CarND\IMG\left_2016_11_27_23_24_55_711.jpg, D:\CarND\IMG\right_2016_11_27_23_24_55_711.jpg, 0, 1, 0, 28.15662
D:\CarND\IMG\center_2016_11_27_23_24_55_817.jpg, D:\CarND\IMG\left_2016_11_27_23_24_55_817.jpg, D:\CarND\IMG\right_2016_11_27_23_24_55_817.jpg, 0, 1, 0, 29.09331
D:\CarND\IMG\center_2016_11_27_23_24_55_919.jpg, D:\CarND\IMG\left_2016_11_27_23_24_55_919.jpg, D:\CarND\IMG\right_2016_11_27_23_24_55_919.jpg, 0, 1, 0, 30.01159
D:\CarND\IMG\center_2016_11_27_23_24_56_025.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_025.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_025.jpg, 0, 1, 0, 30.1902
D:\CarND\IMG\center_2016_11_27_23_24_56_133.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_133.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_133.jpg, 0, 1, 0, 30.19072
D:\CarND\IMG\center_2016_11_27_23_24_56_240.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_240.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_240.jpg, -0.03106427, 1, 0, 30.19056
D:\CarND\IMG\center_2016_11_27_23_24_56_345.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_345.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_345.jpg, -0.07401756, 1, 0, 30.18976
D:\CarND\IMG\center_2016_11_27_23_24_56_448.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_448.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_448.jpg, -0.1190808, 1, 0, 30.18912
D:\CarND\IMG\center_2016_11_27_23_24_56_555.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_555.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_555.jpg, -0.2048367, 1, 0, 30.18362
D:\CarND\IMG\center_2016_11_27_23_24_56_659.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_659.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_659.jpg, -0.2696434, 1, 0, 30.1828
D:\CarND\IMG\center_2016_11_27_23_24_56_769.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_769.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_769.jpg, -0.2939083, 1, 0, 30.18274
D:\CarND\IMG\center_2016_11_27_23_24_56_884.jpg, D:\CarND\IMG\left_2016_11_27_23_24_56_884.jpg, D:\CarND\IMG\right_2016_11_27_23_24_56_884.jpg, -0.2939083, 1, 0, 30.18685
D:\CarND\IMG\center_2016_11_27_23_24_57_008.jpg, D:\CarND\IMG\left_2016_11_27_23_24_57_008.jpg, D:\CarND\IMG\right_2016_11_27_23_24_57_008.jpg, -0.2776312, 1, 0, 30.18903
D:\CarND\IMG\center_2016_11_27_23_24_57_111.jpg, D:\CarND\IMG\left_2016_11_27_23_24_57_111.jpg, D:\CarND\IMG\right_2016_11_27_23_24_57_111.jpg, -0.2221687, 1, 0, 30.19141
D:\CarND\IMG\center_2016_11_27_23_24_57_217.jpg, D:\CarND\IMG\left_2016_11_27_23_24_57_217.jpg, D:\CarND\IMG\right_2016_11_27_23_24_57_217.jpg, -0.1769547, 1, 0, 30.19183
D:\CarND\IMG\center_2016_11_27_23_25_00_519.jpg, D:\CarND\IMG\left_2016_11_27_23_25_00_519.jpg, D:\CarND\IMG\right_2016_11_27_23_25_00_519.jpg, 0, 1, 0, 30.19037
D:\CarND\IMG\center_2016_11_27_23_25_00_633.jpg, D:\CarND\IMG\left_2016_11_27_23_25_00_633.jpg, D:\CarND\IMG\right_2016_11_27_23_25_00_633.jpg, 0, 1, 0, 30.19262
D:\CarND\IMG\center_2016_11_27_23_25_00_745.jpg, D:\CarND\IMG\left_2016_11_27_23_25_00_745.jpg, D:\CarND\IMG\right_2016_11_27_23_25_00_745.jpg, 0, 1, 0, 30.19069
D:\CarND\IMG\center_2016_11_27_23_25_00_856.jpg, D:\CarND\IMG\left_2016_11_27_23_25_00_856.jpg, D:\CarND\IMG\right_2016_11_27_23_25_00_856.jpg, 0, 1, 0, 30.19057
D:\CarND\IMG\center_2016_11_27_23_25_00_969.jpg, D:\CarND\IMG\left_2016_11_27_23_25_00_969.jpg, D:\CarND\IMG\right_2016_11_27_23_25_00_969.jpg, 0, 1, 0, 30.19061
D:\CarND\IMG\center_2016_11_27_23_25_01_080.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_080.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_080.jpg, 0, 1, 0, 30.19066
D:\CarND\IMG\center_2016_11_27_23_25_01_191.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_191.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_191.jpg, 0, 1, 0, 30.19066
D:\CarND\IMG\center_2016_11_27_23_25_01_305.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_305.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_305.jpg, 0, 1, 0, 30.19062
D:\CarND\IMG\center_2016_11_27_23_25_01_417.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_417.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_417.jpg, 0, 1, 0, 30.1906
D:\CarND\IMG\center_2016_11_27_23_25_01_530.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_530.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_530.jpg, 0, 1, 0, 30.19159
D:\CarND\IMG\center_2016_11_27_23_25_01_644.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_644.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_644.jpg, 0, 1, 0, 30.19384
D:\CarND\IMG\center_2016_11_27_23_25_01_757.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_757.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_757.jpg, 0, 1, 0, 30.19131
D:\CarND\IMG\center_2016_11_27_23_25_01_868.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_868.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_868.jpg, 0, 1, 0, 30.19078
D:\CarND\IMG\center_2016_11_27_23_25_01_980.jpg, D:\CarND\IMG\left_2016_11_27_23_25_01_980.jpg, D:\CarND\IMG\right_2016_11_27_23_25_01_980.jpg, 0, 1, 0, 30.19057
D:\CarND\IMG\center_2016_11_27_23_25_02_092.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_092.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_092.jpg, 0, 1, 0, 30.19079
D:\CarND\IMG\center_2016_11_27_23_25_02_202.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_202.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_202.jpg, 0, 1, 0, 30.19078
D:\CarND\IMG\center_2016_11_27_23_25_02_314.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_314.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_314.jpg, 0, 1, 0, 30.19075
D:\CarND\IMG\center_2016_11_27_23_25_02_425.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_425.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_425.jpg, -0.01493795, 1, 0, 30.19067
D:\CarND\IMG\center_2016_11_27_23_25_02_535.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_535.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_535.jpg, -0.06120693, 1, 0, 30.19002
D:\CarND\IMG\center_2016_11_27_23_25_02_650.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_650.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_650.jpg, -0.07974465, 1, 0, 30.18948
D:\CarND\IMG\center_2016_11_27_23_25_02_764.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_764.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_764.jpg, -0.128425, 1, 0, 30.18843
D:\CarND\IMG\center_2016_11_27_23_25_02_877.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_877.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_877.jpg, -0.1514842, 1, 0, 30.18781
D:\CarND\IMG\center_2016_11_27_23_25_02_990.jpg, D:\CarND\IMG\left_2016_11_27_23_25_02_990.jpg, D:\CarND\IMG\right_2016_11_27_23_25_02_990.jpg, -0.1618834, 1, 0, 30.18883
D:\CarND\IMG\center_2016_11_27_23_25_03_102.jpg, D:\CarND\IMG\left_2016_11_27_23_25_03_102.jpg, D:\CarND\IMG\right_2016_11_27_23_25_03_102.jpg, -0.1504292, 1, 0, 30.18986
D:\CarND\IMG\center_2016_11_27_23_25_03_212.jpg, D:\CarND\IMG\left_2016_11_27_23_25_03_212.jpg, D:\CarND\IMG\right_2016_11_27_23_25_03_212.jpg, -0.09361026, 1, 0, 30.19094
D:\CarND\IMG\center_2016_11_27_23_25_03_322.jpg, D:\CarND\IMG\left_2016_11_27_23_25_03_322.jpg, D:\CarND\IMG\right_2016_11_27_23_25_03_322.jpg, -0.05774052, 1, 0, 30.19073
D:\CarND\IMG\center_2016_11_27_23_25_03_432.jpg, D:\CarND\IMG\left_2016_11_27_23_25_03_432.jpg, D:\CarND\IMG\right_2016_11_27_23_25_03_432.jpg, -0.02533716, 1, 0, 30.19054
D:\CarND\IMG\center_2016_11_27_23_25_03_548.jpg, D:\CarND\IMG\left_2016_11_27_23_25_03_548.jpg, D:\CarND\IMG\right_2016_11_27_23_25_03_548.jpg, -0.01961006, 1, 0, 30.1904
D:\CarND\IMG\center_2016_11_27_23_25_06_811.jpg, D:\CarND\IMG\left_2016_11_27_23_25_06_811.jpg, D:\CarND\IMG\right_2016_11_27_23_25_06_811.jpg, 0, 1, 0, 30.19096
D:\CarND\IMG\center_2016_11_27_23_25_06_929.jpg, D:\CarND\IMG\left_2016_11_27_23_25_06_929.jpg, D:\CarND\IMG\right_2016_11_27_23_25_06_929.jpg, 0, 1, 0, 30.18951
D:\CarND\IMG\center_2016_11_27_23_25_07_043.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_043.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_043.jpg, 0, 1, 0, 30.18947
D:\CarND\IMG\center_2016_11_27_23_25_07_160.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_160.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_160.jpg, 0, 1, 0, 30.18954
D:\CarND\IMG\center_2016_11_27_23_25_07_274.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_274.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_274.jpg, 0, 1, 0, 30.18935
D:\CarND\IMG\center_2016_11_27_23_25_07_388.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_388.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_388.jpg, 0, 1, 0, 30.18948
D:\CarND\IMG\center_2016_11_27_23_25_07_503.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_503.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_503.jpg, 0, 1, 0, 30.18946
D:\CarND\IMG\center_2016_11_27_23_25_07_617.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_617.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_617.jpg, 0, 1, 0, 30.20289
D:\CarND\IMG\center_2016_11_27_23_25_07_734.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_734.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_734.jpg, 0, 1, 0, 30.19404
D:\CarND\IMG\center_2016_11_27_23_25_07_851.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_851.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_851.jpg, 0, 1, 0, 30.1964
D:\CarND\IMG\center_2016_11_27_23_25_07_968.jpg, D:\CarND\IMG\left_2016_11_27_23_25_07_968.jpg, D:\CarND\IMG\right_2016_11_27_23_25_07_968.jpg, 0, 1, 0, 30.19436
D:\CarND\IMG\center_2016_11_27_23_25_08_085.jpg, D:\CarND\IMG\left_2016_11_27_23_25_08_085.jpg, D:\CarND\IMG\right_2016_11_27_23_25_08_085.jpg, 0, 1, 0, 30.19103
D:\CarND\IMG\center_2016_11_27_23_25_08_204.jpg, D:\CarND\IMG\left_2016_11_27_23_25_08_204.jpg, D:\CarND\IMG\right_2016_11_27_23_25_08_204.jpg, 0, 1, 0, 30.1883
D:\CarND\IMG\center_2016_11_27_23_25_08_322.jpg, D:\CarND\IMG\left_2016_11_27_23_25_08_322.jpg, D:\CarND\IMG\right_2016_11_27_23_25_08_322.jpg, 0, 1, 0, 30.19009
D:\CarND\IMG\center_2016_11_27_23_25_08_437.jpg, D:\CarND\IMG\left_2016_11_27_23_25_08_437.jpg, D:\CarND\IMG\right_2016_11_27_23_25_08_437.jpg, 0, 1, 0, 30.19039
D:\CarND\IMG\center_2016_11_27_23_25_08_555.jpg, D:\CarND\IMG\left_2016_11_27_23_25_08_555.jpg, D:\CarND\IMG\right_2016_11_27_23_25_08_555.jpg, 0, 1, 0, 30.19039
D:\CarND\IMG\center_2016_11_27_23_25_08_671.jpg, D:\CarND\IMG\left_2016_11_27_23_25_08_671.jpg, D:\CarND\IMG\right_2016_11_27_23_25_08_671.jpg, 0.003333022, 1, 0, 30.19038
D:\CarND\IMG\center_2016_11_27_23_25_08_786.jpg, D:\CarND\IMG\left_2016_11_27_23_25_08_786.jpg, D:\CarND\IMG\right_2016_11_27_23_25_08_786.jpg, 0.01840435, 1, 0, 30.19034
D:\CarND\IMG\center_2016_11_27_23_25_08_900.jpg, D:\CarND\IMG\left_2016_11_27_23_25_08_900.jpg, D:\CarND\IMG\right_2016_11_27_23_25_08_900.jpg, 0.01945935, 1, 0, 30.19042
D:\CarND\IMG\center_2016_11_27_23_25_09_012.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_012.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_012.jpg, 0.02413145, 1, 0, 30.19044
D:\CarND\IMG\center_2016_11_27_23_25_09_128.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_128.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_128.jpg, 0.02413145, 1, 0, 30.19103
D:\CarND\IMG\center_2016_11_27_23_25_09_242.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_242.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_242.jpg, 0.01719864, 1, 0, 30.18878
D:\CarND\IMG\center_2016_11_27_23_25_09_360.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_360.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_360.jpg, 0.01493795, 1, 0, 30.19137
D:\CarND\IMG\center_2016_11_27_23_25_09_478.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_478.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_478.jpg, 0, 1, 0, 30.19101
D:\CarND\IMG\center_2016_11_27_23_25_09_595.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_595.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_595.jpg, 0, 1, 0, 30.19103
D:\CarND\IMG\center_2016_11_27_23_25_09_712.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_712.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_712.jpg, 0, 1, 0, 30.19084
D:\CarND\IMG\center_2016_11_27_23_25_09_832.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_832.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_832.jpg, 0, 1, 0, 30.1907
D:\CarND\IMG\center_2016_11_27_23_25_09_953.jpg, D:\CarND\IMG\left_2016_11_27_23_25_09_953.jpg, D:\CarND\IMG\right_2016_11_27_23_25_09_953.jpg, 0, 1, 0, 30.19077
D:\CarND\IMG\center_2016_11_27_23_25_10_075.jpg, D:\CarND\IMG\left_2016_11_27_23_25_10_075.jpg, D:\CarND\IMG\right_2016_11_27_23_25_10_075.jpg, 0, 1, 0, 30.19037
D:\CarND\IMG\center_2016_11_27_23_25_10_197.jpg, D:\CarND\IMG\left_2016_11_27_23_25_10_197.jpg, D:\CarND\IMG\right_2016_11_27_23_25_10_197.jpg, 0, 1, 0, 30.19062
D:\CarND\IMG\center_2016_11_27_23_25_10_320.jpg, D:\CarND\IMG\left_2016_11_27_23_25_10_320.jpg, D:\CarND\IMG\right_2016_11_27_23_25_10_320.jpg, 0, 1, 0, 30.19061
D:\CarND\IMG\center_2016_11_27_23_25_10_440.jpg, D:\CarND\IMG\left_2016_11_27_23_25_10_440.jpg, D:\CarND\IMG\right_2016_11_27_23_25_10_440.jpg, 0, 1, 0, 30.19058
D:\CarND\IMG\center_2016_11_27_23_25_10_559.jpg, D:\CarND\IMG\left_2016_11_27_23_25_10_559.jpg, D:\CarND\IMG\right_2016_11_27_23_25_10_559.jpg, 0, 1, 0, 30.19074
D:\CarND\IMG\center_2016_11_27_23_25_10_681.jpg, D:\CarND\IMG\left_2016_11_27_23_25_10_681.jpg, D:\CarND\IMG\right_2016_11_27_23_25_10_681.jpg, -0.006799437, 1, 0, 30.19089
D:\CarND\IMG\center_2016_11_27_23_25_10_805.jpg, D:\CarND\IMG\left_2016_11_27_23_25_10_805.jpg, D:\CarND\IMG\right_2016_11_27_23_25_10_805.jpg, -0.03226997, 1, 0, 30.19053
D:\CarND\IMG\center_2016_11_27_23_25_10_927.jpg, D:\CarND\IMG\left_2016_11_27_23_25_10_927.jpg, D:\CarND\IMG\right_2016_11_27_23_25_10_927.jpg, -0.04040849, 1, 0, 30.19053
D:\CarND\IMG\center_2016_11_27_23_25_11_048.jpg, D:\CarND\IMG\left_2016_11_27_23_25_11_048.jpg, D:\CarND\IMG\right_2016_11_27_23_25_11_048.jpg, -0.05306841, 1, 0, 30.18996
D:\CarND\IMG\center_2016_11_27_23_25_11_168.jpg, D:\CarND\IMG\left_2016_11_27_23_25_11_168.jpg, D:\CarND\IMG\right_2016_11_27_23_25_11_168.jpg, -0.0913496, 1, 0, 30.19016
D:\CarND\IMG\center_2016_11_27_23_25_11_285.jpg, D:\CarND\IMG\left_2016_11_27_23_25_11_285.jpg, D:\CarND\IMG\right_2016_11_27_23_25_11_285.jpg, -0.09948811, 1, 0, 30.18947
D:\CarND\IMG\center_2016_11_27_23_25_11_405.jpg, D:\CarND\IMG\left_2016_11_27_23_25_11_405.jpg, D:\CarND\IMG\right_2016_11_27_23_25_11_405.jpg, -0.09828238, 1, 0, 30.18994
D:\CarND\IMG\center_2016_11_27_23_25_11_524.jpg, D:\CarND\IMG\left_2016_11_27_23_25_11_524.jpg, D:\CarND\IMG\right_2016_11_27_23_25_11_524.jpg, -0.05653482, 1, 0, 30.19054
D:\CarND\IMG\center_2016_11_27_23_25_14_888.jpg, D:\CarND\IMG\left_2016_11_27_23_25_14_888.jpg, D:\CarND\IMG\right_2016_11_27_23_25_14_888.jpg, 0, 1, 0, 30.19031
D:\CarND\IMG\center_2016_11_27_23_25_15_003.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_003.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_003.jpg, 0, 1, 0, 30.19013
D:\CarND\IMG\center_2016_11_27_23_25_15_116.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_116.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_116.jpg, 0, 1, 0, 30.18976
D:\CarND\IMG\center_2016_11_27_23_25_15_229.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_229.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_229.jpg, 0, 1, 0, 30.18995
D:\CarND\IMG\center_2016_11_27_23_25_15_343.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_343.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_343.jpg, 0, 1, 0, 30.18975
D:\CarND\IMG\center_2016_11_27_23_25_15_459.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_459.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_459.jpg, 0, 1, 0, 30.18986
D:\CarND\IMG\center_2016_11_27_23_25_15_575.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_575.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_575.jpg, 0, 1, 0, 30.18989
D:\CarND\IMG\center_2016_11_27_23_25_15_691.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_691.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_691.jpg, 0, 1, 0, 30.18977
D:\CarND\IMG\center_2016_11_27_23_25_15_806.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_806.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_806.jpg, 0, 1, 0, 30.18981
D:\CarND\IMG\center_2016_11_27_23_25_15_921.jpg, D:\CarND\IMG\left_2016_11_27_23_25_15_921.jpg, D:\CarND\IMG\right_2016_11_27_23_25_15_921.jpg, 0, 1, 0, 30.18974
D:\CarND\IMG\center_2016_11_27_23_25_16_035.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_035.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_035.jpg, 0, 1, 0, 30.18997
D:\CarND\IMG\center_2016_11_27_23_25_16_151.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_151.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_151.jpg, 0, 1, 0, 30.19018
D:\CarND\IMG\center_2016_11_27_23_25_16_267.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_267.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_267.jpg, 0, 1, 0, 30.19092
D:\CarND\IMG\center_2016_11_27_23_25_16_381.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_381.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_381.jpg, 0, 1, 0, 30.19032
D:\CarND\IMG\center_2016_11_27_23_25_16_494.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_494.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_494.jpg, 0, 1, 0, 30.19026
D:\CarND\IMG\center_2016_11_27_23_25_16_606.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_606.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_606.jpg, 0, 1, 0, 30.19026
D:\CarND\IMG\center_2016_11_27_23_25_16_717.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_717.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_717.jpg, 0, 1, 0, 30.19028
D:\CarND\IMG\center_2016_11_27_23_25_16_827.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_827.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_827.jpg, 0, 1, 0, 30.1903
D:\CarND\IMG\center_2016_11_27_23_25_16_937.jpg, D:\CarND\IMG\left_2016_11_27_23_25_16_937.jpg, D:\CarND\IMG\right_2016_11_27_23_25_16_937.jpg, 0.003333022, 1, 0, 30.19031
D:\CarND\IMG\center_2016_11_27_23_25_17_050.jpg, D:\CarND\IMG\left_2016_11_27_23_25_17_050.jpg, D:\CarND\IMG\right_2016_11_27_23_25_17_050.jpg, 0.01840435, 1, 0, 30.1903
